product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
LG Smart TV OLED 83C3PSA Mới 2023,149000000.0,149000000.0,0,0,OLED evo,https://www.dienmayxanh.com/tivi/smart-tivi-oled-lg-4k-83-inch-83c3psa,Tivi,Lg
LG Smart TV OLED 55G3PSA Mới 2023,54900000.0,54900000.0,0,0,OLED evo,https://www.dienmayxanh.com/tivi/smart-tivi-oled-evo-lg-4k-55-inch-55g3psa,Tivi,Lg
LG Smart TV OLED 65G3PSA Mới 2023,64500000.0,69900000.0,7,0,OLED evo,https://www.dienmayxanh.com/tivi/smart-tivi-oled-evo-lg-4k-65-inch-65g3psa,Tivi,Lg
LG Smart TV OLED 77G3PSA Mới 2023,109900000.0,109900000.0,0,0,OLED evo,https://www.dienmayxanh.com/tivi/smart-tivi-oled-evo-lg-4k-77-inch-77g3psa,Tivi,Lg
LG Smart TV OLED 55A2PSA,23900000.0,42900000.0,44,16,OLED,https://www.dienmayxanh.com/tivi/smart-oled-lg-4k-55-inch-55a2psa,Tivi,Lg
LG Smart TV OLED 65A2PSA,31200000.0,57900000.0,46,84,OLED,https://www.dienmayxanh.com/tivi/smart-oled-lg-4k-65-inch-65a2psa,Tivi,Lg
LG Smart TV OLED 65C2PSA,40900000.0,65900000.0,37,53,OLED,https://www.dienmayxanh.com/tivi/smart-oled-lg-4k-65-inch-65c2psa,Tivi,Lg
LG Smart TV OLED 48A2PSA,19900000.0,32900000.0,39,23,OLED,https://www.dienmayxanh.com/tivi/smart-oled-lg-4k-48-inch-48a2psa,Tivi,Lg
LG Smart TV OLED 77A2PSA,59800000.0,94900000.0,36,9,OLED,https://www.dienmayxanh.com/tivi/smart-oled-lg-4k-77-inch-77a2psa,Tivi,Lg
LG Smart TV OLED 48C1PTB,19900000.0,39900000.0,50,26,OLED,https://www.dienmayxanh.com/tivi/oled-lg-48c1ptb,Tivi,Lg
LG Smart TV OLED 83C2PSA,128000000.0,149000000.0,14,0,OLED,https://www.dienmayxanh.com/tivi/smart-tivi-oled-lg-4k-83-inch-42c2psa,Tivi,Lg
LG Smart TV OLED 48A3PSA Mới 2023,28400000.0,31900000.0,10,0,OLED,https://www.dienmayxanh.com/tivi/smart-tivi-oled-lg-4k-48-inch-48a3psa,Tivi,Lg
