product_name,current_price,price,percent_discount,rating,link,brand_id,series,device
Cáp Type C 1m Hydrus DS13C-WB,190.000₫,,,29,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-hydrus-ds13c-wb,10,,Cables
Cáp Type C - Type C 2m Hydrus DS465,220.000₫,,,40,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-2m-hydrus-ds465,10,,Cables
Cáp Type C - Type C 1m Hydrus DS464,220.000₫,,,42,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-1m-hydrus-ds464,10,,Cables
Cáp Type C 1m Hydrus DR-T04,190.000₫,,,17,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-hydrus-dr-t04,10,,Cables
Cáp Lightning 1m Hydrus CS-C-021,170.000₫,190.000₫,-10%,79,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-1m-hydrus-cs-c-021,10,,Cables
Cáp Type C 1m Hydrus DR-T01,190.000₫,,,10,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-hydrus-dr-t01,10,,Cables
Cáp Lightning MFI 1m Mophie,200.000₫,290.000₫,-30%,69,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-1m-mophie,11,,Cables
Cáp Lightning 2m eValu LTL-04X,150.000₫,190.000₫,-20%,23,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-2m-evalu-ltl-04x-do,12,,Cables
Cáp 3 đầu Lightning Type C Micro 1m eValu Spanker B 2,220.000₫,,,123,https://www.thegioididong.com/cap-dien-thoai/cap-3-dau-lightning-type-c-micro-evalu-spanker-b2,12,,Cables
Cáp Lightning 2m eValu LTL-04X,170.000₫,190.000₫,-10%,158,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-2m-evalu-ltl-04x,12,,Cables
Cáp Micro USB 1m eValu LTM -01,100.000₫,,,140,https://www.thegioididong.com/cap-dien-thoai/cap-micro-1m-evalu-ltm-01-do-den,12,,Cables
Cáp chuyển 2RCA sang 3.5mm Âm 0.3m e.Valu LRCA-01,25.000₫,50.000₫,-50%,18,https://www.thegioididong.com/cap-dien-thoai/cap-chuyen-2rca-sang-35mm-am-30cm-evalu-lrca-01,12,,Cables
Cáp chuyển đổi e.VALU LT8611SX,250.000₫,,,4,https://www.thegioididong.com/cap-dien-thoai/adapter-chuyen-mini-displayport-hdmi-female-10cm-e,12,,Cables
Cáp Lightning 0.2m eValu LTL-02,70.000₫,,,135,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-20cm-evalu-ltl-02,12,,Cables
Cáp âm thanh 3.5mm 1m eSaver DS125-TB,25.000₫,40.000₫,-30%,87,https://www.thegioididong.com/cap-dien-thoai/cap-audio-35mm-1m-esaver-ds125-tb-den,13,,Cables
Cáp Micro USB 0.2m eSaver BST-0728,40.000₫,,,20,https://www.thegioididong.com/cap-dien-thoai/cap-micro-usb-20cm-esaver-bst-0728-trang,13,,Cables
Cáp Type C - Lightning MFI 2m Mbest DS948-WB,315.000₫,350.000₫,-10%,54,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,14,,Cables
Cáp Lightning MFI 2m Mbest DS951-WB,200.000₫,290.000₫,-30%,82,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-2m-mbest-ds951-wb-gold,14,,Cables
Cáp Lightning MFI 1m Mbest DS950-WB,200.000₫,290.000₫,-30%,80,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-1m-mbest-ds950-wb,14,,Cables
Cáp Type C - Type C 2m Mbest DS076X,220.000₫,,,24,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-2m-mbest-ds076x-trang,14,,Cables
Cáp Type C - Type C 1m Mbest DS075X,220.000₫,,,50,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-1m-mbest-ds075x-trang,14,,Cables
Cáp Type C - Lightning MFI 1m Mbest DS954,315.000₫,350.000₫,-10%,25,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-mfi-1m-mbest-ds954,14,,Cables
Cáp Type C 1m Mbest DS462X,190.000₫,,,50,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-mbest-ds462x,14,,Cables
Cáp Lightning MFI 1m Mbest DS949-WB,200.000₫,290.000₫,-30%,59,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-1m-mbest-ds949-wb-xam,14,,Cables
Cáp Type C 1m Mbest DS002-WB,190.000₫,,,132,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-mbest-ds002-wb-cam,14,,Cables
